"绊蜡锅龋",过沥悼内靛,过沥悼疙,漂荐瘤备盒内靛,漂荐瘤备盒疙,瘤锅,扒绵拱措厘绊蜡锅龋,扁霖斥档,扁霖岿,悼内靛,悼疙,配瘤措厘搁利,魂沥措瘤搁利,扒拱傈眉楷搁利,扒拱魂沥楷搁利,林琶啊拜,钎霖瘤咯何,单捞磐扁霖老磊
4571025325101590000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0159-0006,4570000000000000000,2019,01,1,1悼,314,314,93.38,93.38,55900000,N,2019-10-10
4571025325101600000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0160-0001,4570000000000000000,2019,01,1,1悼,673,673,96,96,56700000,N,2019-10-10
4571025325101600000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0160-0003,4570000000000000000,2019,01,1,1悼,137,137,60.5,60.5,4200000,N,2019-10-10
4571025325101600000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0160-0003,4570000000000000000,2019,01,2,2悼,137,137,166.7,0,0,N,2019-10-10
4571025325101600000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0160-0008,4570000000000000000,2019,01,1,1悼,150,150,49,49,12900000,N,2019-10-10
4571025325101610000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0161-0001,4570000000000000000,2019,01,1,1悼,526,526,145.45,145.45,52000000,N,2019-10-10
4571025325101620000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0162-0001,4570000000000000000,2019,01,1,1悼,694,694,96.29,96.29,70600000,N,2019-10-10
4571025325101640000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0164-0001,4570000000000000000,2019,01,1,1悼,614,614,102.32,102.32,58200000,N,2019-10-10
4571025325101670000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0167-0001,4570000000000000000,2019,01,1,1悼,401,401,176.4,26.15,8240000,N,2019-10-10
4571025325101670000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0167-0001,4570000000000000000,2019,01,2,2悼,401,401,42.3,0,0,N,2019-10-10
4571025325101710000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0171-0000,4570000000000000000,2019,01,1,1悼,377,377,438.53,197.78,89100000,N,2019-10-10
4571025325101750000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0175-0000,4570000000000000000,2019,01,1,1悼,660,660,212.62,212.62,89100000,N,2019-10-10
4571025325101760000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0176-0001,4570000000000000000,2019,01,1,1悼,701,701,99.54,99.54,104000000,N,2019-10-10
4571025325101770000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0177-0001,4570000000000000000,2019,01,1,1悼,642,642,99.9,99.9,67400000,N,2019-10-10
4571025325101800000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0180-0000,4570000000000000000,2019,01,1,1悼,233,233,91.35,91.35,65800000,N,2019-10-10
4571025325101850000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0185-0000,4570000000000000000,2019,01,1,1悼,707,707,119.16,119.16,80700000,N,2019-10-10
4571025325101880000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0188-0000,4570000000000000000,2019,01,1,1悼,575,575,227.84,227.84,151000000,N,2019-10-10
4571025325101890000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0189-0000,4570000000000000000,2019,01,1,1悼,426,426,99.76,99.76,75800000,N,2019-10-10
4571025325101890000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0189-0001,4570000000000000000,2019,01,1,1悼,3149,198.67,46.9,46.9,4280000,N,2019-10-10
4571025325101890000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0189-0001,4570000000000000000,2019,01,2,2悼,3149,198.67,72.3,72.3,7890000,N,2019-10-10
4571025325101890000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0189-0002,4570000000000000000,2019,01,1,1悼,430,430,58.8,58.8,19400000,N,2019-10-10
4571025325101920000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0192-0004,4570000000000000000,2019,01,1,1悼,336,336,25.2,25.2,24100000,N,2019-10-10
4571025325102000000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0200-0000,4570000000000000000,2019,01,1,1悼,970,970,55.3,55.3,56500000,N,2019-10-10
4571025325102110000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0211-0000,4570000000000000000,2019,01,1,1悼,722,722,193.08,0,0,N,2019-10-10
4571025325102110000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0211-0000,4570000000000000000,2019,01,2,2悼,722,722,376.56,91,52800000,N,2019-10-10
4571025325102210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0221-0003,4570000000000000000,2019,01,1,1悼,574,574,400,400,210000000,N,2019-10-10
4571025325102510000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0251-0000,4570000000000000000,2019,01,1,1悼,472,472,98.24,98.24,43400000,N,2019-10-10
4571025325102520000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0252-0000,4570000000000000000,2019,01,1,1悼,284,284,118.7,118.7,18900000,N,2019-10-10
4571025325102520000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0252-0012,4570000000000000000,2019,01,1,1悼,213,213,134.32,134.32,39100000,N,2019-10-10
4571025325102550000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0255-0000,4570000000000000000,2019,01,1,1悼,172,172,46.1,46.1,11400000,N,2019-10-10
4571025325102560000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0256-0001,4570000000000000000,2019,01,1,1悼,473,473,125.6,125.6,31200000,N,2019-10-10
4571025325102570000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0257-0000,4570000000000000000,2019,01,1,1悼,298,298,53.7,53.7,18500000,N,2019-10-10
4571025325102580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0258-0002,4570000000000000000,2019,01,1,1悼,569,569,30.8,30.8,29800000,N,2019-10-10
4571025325102580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0258-0006,4570000000000000000,2019,01,1,1悼,1932,1932,85.7,85.7,13600000,N,2019-10-10
4571025325102580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0258-0006,4570000000000000000,2019,01,2,2悼,1932,1932,660.9,0,0,N,2019-10-10
4571025325102580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0258-0009,4570000000000000000,2019,01,1,1悼,606,606,96.03,96.03,62200000,N,2019-10-10
4571025325102870000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0287-0002,4570000000000000000,2019,01,1,1悼,432,432,659.4,307.77,255000000,N,2019-10-10
4571025325102870000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0287-0010,4570000000000000000,2019,01,1,1悼,1580,1580,309.8,122.64,114000000,N,2019-10-10
4571025325102900000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0290-0002,4570000000000000000,2019,01,1,1悼,272,272,419.31,419.31,303000000,N,2019-10-10
4571025325102900000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0290-0015,4570000000000000000,2019,01,1,1悼,497,497,872.9,817.21,595000000,N,2019-10-10
4571025325103210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0321-0001,4570000000000000000,2019,01,1,1悼,202,202,95.4,52.6,12100000,N,2019-10-10
4571025325103210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0321-0004,4570000000000000000,2019,01,1,1悼,176,176,45.5,45.5,10800000,N,2019-10-10
4571025325103210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0321-0005,4570000000000000000,2019,01,1,1悼,105,105,44,44,7620000,N,2019-10-10
4571025325103210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0321-0006,4570000000000000000,2019,01,1,1悼,75,75,43.6,43.6,9350000,N,2019-10-10
4571025325103220000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0322-0001,4570000000000000000,2019,01,1,1悼,979,979,172.39,172.39,34100000,N,2019-10-10
4571025325103220000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0322-0001,4570000000000000000,2019,01,2,2悼,979,979,45,0,0,N,2019-10-10
4571025325103230000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0323-0000,4570000000000000000,2019,01,1,1悼,509,509,55.2,55.2,24800000,N,2019-10-10
4571025325103440000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0344-0003,4570000000000000000,2019,01,1,1悼,350,350,118.5,118.5,44000000,N,2019-10-10
4571025325103440000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0344-0005,4570000000000000000,2019,01,1,1悼,549,549,117,117,73200000,N,2019-10-10
4571025325103440000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0344-0007,4570000000000000000,2019,01,1,1悼,463,463,30.8,30.8,23200000,N,2019-10-10
4571025325103460000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0346-0004,4570000000000000000,2019,01,1,1悼,604,604,89.37,89.37,81400000,N,2019-10-10
4571025325103480000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0348-0002,4570000000000000000,2019,01,1,1悼,532,532,43.2,43.2,32600000,N,2019-10-10
4571025325103480000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0348-0003,4570000000000000000,2019,01,1,1悼,796,796,150.75,150.75,79400000,N,2019-10-10
4571025325103480000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0348-0009,4570000000000000000,2019,01,1,1悼,573,573,57.4,57.4,36200000,N,2019-10-10
4571025325103490000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0349-0001,4570000000000000000,2019,01,1,1悼,767,767,111.7,111.7,45300000,N,2019-10-10
4571025325103490000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0349-0002,4570000000000000000,2019,01,2,2悼,350,350,96.66,96.66,79800000,N,2019-10-10
4571025325103490000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0349-0004,4570000000000000000,2019,01,1,1悼,752,752,241.03,241.03,88900000,N,2019-10-10
4571025325103550000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0355-0000,4570000000000000000,2019,01,1,1悼,268,268,36.4,36.4,15800000,N,2019-10-10
4571025325103580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0358-0001,4570000000000000000,2019,01,1,1悼,161,161,58.6,58.6,14700000,N,2019-10-10
4571025325103580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0358-0003,4570000000000000000,2019,01,1,1悼,372,372,86.7,86.7,22800000,N,2019-10-10
4571025325103580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0358-0004,4570000000000000000,2019,01,1,1悼,396,396,77.22,77.22,37100000,N,2019-10-10
4571025325103690000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0369-0000,4570000000000000000,2019,01,1,1悼,591,591,75.66,75.66,49800000,N,2019-10-10
4571025325103710000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0371-0000,4570000000000000000,2019,01,1,1悼,1280,608,99.55,99.55,91300000,N,2019-10-10
4571025325103860000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0386-0001,4570000000000000000,2019,01,1,1悼,1796,480.5,96.1,96.1,26600000,N,2019-10-10
4571025325103860000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0386-0005,4570000000000000000,2019,01,1,1悼,410,410,81.63,81.63,38500000,N,2019-10-10
4571025325104640000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0464-0006,4570000000000000000,2019,01,1,1悼,650,650,97.02,97.02,60800000,N,2019-10-10
4571025325104680000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0468-0001,4570000000000000000,2019,01,1,1悼,405,405,69.6,69.6,23200000,N,2019-10-10
4571025325104910000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0491-0001,4570000000000000000,2019,01,1,1悼,93,93,44.72,44.72,16700000,N,2019-10-10
4571025325105010000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0501-0013,4570000000000000000,2019,01,1,1悼,406,406,83.85,83.85,43700000,N,2019-10-10
4571025325105100000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0510-0000,4570000000000000000,2019,01,1,1悼,490,490,86.25,86.25,87100000,N,2019-10-10
4571025325105100000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0510-0001,4570000000000000000,2019,01,1,1悼,803,803,68.58,68.58,15900000,N,2019-10-10
4571025325105100000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0510-0001,4570000000000000000,2019,01,2,2悼,803,803,230.51,0,0,N,2019-10-10
4571025325105100000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0510-0005,4570000000000000000,2019,01,1,1悼,431,431,69.12,69.12,22500000,N,2019-10-10
4571025325105130000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0513-0021,4570000000000000000,2019,01,1,1悼,660,660,149.9,149.9,33900000,N,2019-10-10
4571025325105210000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0521-0000,4570000000000000000,2019,01,1,1悼,883,883,31.2,31.2,43800000,N,2019-10-10
4571025325105290000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0529-0000,4570000000000000000,2019,01,1,1悼,632,255,51,51,14000000,N,2019-10-10
4571025325105390000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0539-0003,4570000000000000000,2019,01,1,1悼,1795,1795,226.72,0,0,N,2019-10-10
4571025325105390000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0539-0003,4570000000000000000,2019,01,2,2悼,1795,1795,98.28,98.28,50800000,N,2019-10-10
4571025325105390000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0539-0003,4570000000000000000,2019,01,3,3悼,1795,1795,62.37,24.57,12900000,N,2019-10-10
4571025325105390000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0539-0013,4570000000000000000,2019,01,1,1悼,644,644,84.54,84.54,57300000,N,2019-10-10
4571025325105400000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0540-0001,4570000000000000000,2019,01,1,1悼,982,982,132.25,132.25,53500000,N,2019-10-10
4571025325105430000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0543-0001,4570000000000000000,2019,01,1,1悼,648,648,104.19,104.19,86300000,N,2019-10-10
4571025325105460000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0546-0001,4570000000000000000,2019,01,1,1悼,311,311,78.3,78.3,19300000,N,2019-10-10
4571025325105480000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0548-0001,4570000000000000000,2019,01,1,1悼,1273,673.5,134.7,134.7,38700000,N,2019-10-10
4571025325105500000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0550-0001,4570000000000000000,2019,01,1,1悼,274,274,61.1,61.1,18800000,N,2019-10-10
4571025325105520000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0552-0000,4570000000000000000,2019,01,1,1悼,711,711,118.85,118.85,40000000,N,2019-10-10
4571025325105530000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0553-0000,4570000000000000000,2019,01,1,1悼,453,453,229.2,229.2,31200000,N,2019-10-10
4571025325105540000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0554-0001,4570000000000000000,2019,01,1,1悼,337,337,32,32,20000000,N,2019-10-10
4571025325105570000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0557-0001,4570000000000000000,2019,01,1,1悼,853,853,64.2,64.2,42300000,N,2019-10-10
4571025325105580000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0558-0001,4570000000000000000,2019,01,1,1悼,307,307,105.31,105.31,38600000,N,2019-10-10
4571025325105610000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0561-0000,4570000000000000000,2019,01,1,1悼,602,602,82.62,82.62,34600000,N,2019-10-10
4571025325105620000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0562-0000,4570000000000000000,2019,01,1,1悼,1185,1185,99.03,99.03,138000000,N,2019-10-10
4571025325105640000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0564-0001,4570000000000000000,2019,01,1,1悼,499,499,85.05,85.05,49300000,N,2019-10-10
4571025325105670000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0567-0000,4570000000000000000,2019,01,1,1悼,465,465,93.72,93.72,35500000,N,2019-10-10
4571025325105670000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0567-0001,4570000000000000000,2019,01,1,1悼,425,425,90.08,90.08,74900000,N,2019-10-10
4571025325105730000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0573-0001,4570000000000000000,2019,01,1,1悼,687,687,751.62,751.62,475000000,N,2019-10-10
4571025325105740000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0574-0001,4570000000000000000,2019,01,1,1悼,391,391,84.9,84.9,27700000,N,2019-10-10
4571025325105760000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0576-0001,4570000000000000000,2019,01,1,1悼,298,298,101.2,101.2,22800000,N,2019-10-10
4571025325105760000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0576-0002,4570000000000000000,2019,01,1,1悼,416,416,59.4,59.4,30500000,N,2019-10-10
4571025325105780000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0578-0001,4570000000000000000,2019,01,1,1悼,350,350,102.7,102.7,22600000,N,2019-10-10
4571025325105800000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0580-0000,4570000000000000000,2019,01,1,1悼,403,403,61.2,61.2,28200000,N,2019-10-10
4571025325105840000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0584-0001,4570000000000000000,2019,01,1,1悼,228,228,65.6,65.6,18700000,N,2019-10-10
4571025325105840000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0584-0002,4570000000000000000,2019,01,1,1悼,536,536,98.36,98.36,48600000,N,2019-10-10
4571025325105850000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0585-0001,4570000000000000000,2019,01,1,1悼,274,274,65.9,65.9,46400000,N,2019-10-10
4571025325105880000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0588-0001,4570000000000000000,2019,01,1,1悼,430,430,72.15,72.15,26200000,N,2019-10-10
4571025325105900000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0590-0000,4570000000000000000,2019,01,1,1悼,861,861,65,65,45800000,N,2019-10-10
4571025325105900000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0590-0002,4570000000000000000,2019,01,1,1悼,490,490,64.7,64.7,30400000,N,2019-10-10
4571025325106090000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0609-0000,4570000000000000000,2019,01,1,1悼,182,182,111.6,111.6,13300000,N,2019-10-10
4571025325107370000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,1,老馆,0737-0000,4570000000000000000,2019,01,1,1悼,351,351,59.5,59.5,21800000,N,2019-10-10
4571025325200110000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0011-0000,4570000000000000000,2019,01,1,1悼,10017,120,64.23,64.23,12000000,N,2019-10-10
4571025325200200000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0020-0000,4570000000000000000,2019,01,1,1悼,462,462,145.9,145.9,33300000,N,2019-10-10
4571025325200310000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0031-0004,4570000000000000000,2019,01,1,1悼,510,510,61.8,61.8,24400000,N,2019-10-10
4571025325200590000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0059-0004,4570000000000000000,2019,01,1,1悼,1785,1035,109,109,19600000,N,2019-10-10
4571025325200590000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0059-0004,4570000000000000000,2019,01,2,2悼,1785,1035,133.2,0,0,N,2019-10-10
4571025325201560000,4571025325,傈扼合档 肯林焙 豪悼谰 侩鞠府,2,魂,0156-0001,4570000000000000000,2019,01,1,1悼,308,308,86.4,86.4,19400000,N,2019-10-10
4571025326100030000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0003-0000,4570000000000000000,2019,01,1,1悼,920,920,99.6,99.6,83200000,N,2019-10-10
4571025326100450000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0045-0004,4570000000000000000,2019,01,1,1悼,398,398,52.9,52.9,14300000,N,2019-10-10
4571025326100510000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0051-0001,4570000000000000000,2019,01,1,1悼,1374,1374,138.24,138.24,82400000,N,2019-10-10
4571025326100660000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0066-0008,4570000000000000000,2019,01,1,1悼,660,660,140.04,140.04,113000000,N,2019-10-10
4571025326100820000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0082-0015,4570000000000000000,2019,01,1,1悼,990,990,267.66,267.66,104000000,N,2019-10-10
4571025326100910000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0091-0004,4570000000000000000,2019,01,1,1悼,600,600,95.4,95.4,52100000,N,2019-10-10
4571025326101210000,4571025326,傈扼合档 肯林焙 豪悼谰 篮窍府,1,老馆,0121-0004,4570000000000000000,2019,01,1,1悼,303,303,97.2,97.2,70100000,N,2019-10-10
